filename,theme_and_logic,reason_for_theme_and_logic,creativity,reason_for_creativity,layout_and_composition,reason_for_layout_and_composition,space_and_perspective,reason_for_space_and_perspective,sense_of_order,reason_for_sense_of_order,light_and_shadow,reason_for_light_and_shadow,color,reason_for_color,details_and_texture,reason_for_details_and_texture,overall,reason_for_overall,mood,reason_for_mood,comment,painting_category,artistic_style,subject_matter
995283241a2b423c94a6c5c722f98c6e.jpg,Very Good,,Good,,Good,,,,Very Good,the overall sense of order needs to be improved,,,Very Good,The colors are not tacky,Very Good,"shows that the strokes, colors, and ink used are both good",Good,,,,"A good profile picture shows that the strokes, colors, and ink used are both good. The image is quite rigid, and the way the characters are portrayed is a bit strange. The colors are not tacky, and the overall sense of order needs to be improved.",traditional_chinese_painting,freehand,portraiture
995aa0551e154a32bd67bfd2a1dc8a01.png,Good,,,,Good,,Good,,Good,,Good,,Good,,Good,,Good,,Good,,,traditional_chinese_painting,meticulous,mountains_and_water
995f2b990c354f10917d8efdef1ed317.png,Good,,Good,,Good,The composition of the work is too average and lacks emphasis,,,Good,The brushstrokes on the screen are very regular,,,Good,the colors are also very standard,Good,"with a strong sense of detail, with slightly insufficient details",Good,lacks aesthetic appeal in the visuals,Very Good,creating a strong sense of artistic conception,"The brushstrokes on the screen are very regular, with a strong sense of detail, and the colors are also very standard, creating a strong sense of artistic conception. The composition of the work is too average and lacks emphasis, with slightly insufficient details and a lack of aesthetic appeal in the visuals",traditional_chinese_painting,freehand,floral_and_avian
9963f62cf1b9486496e7da4b97cc3607.jpg,Good,,Average,,Average,,,,Good,,,,Average,,Average,,Average,,,,,oil_painting,romanticism,portraiture
99695378259b45cb980b690be80bb82c.jpg,Good,,Average,,Average,,,,Good,,,,Average,,Average,,Good,,Good,,,oil_painting,romanticism,landscapes
99696bc9e0ed4025ac668691d141262b.png,,,,,Horrendous,,Horrendous,,,,Horrendous,,Horrendous,,Horrendous,,Horrendous,,,,,traditional_chinese_painting,meticulous,portraiture
996db7b765554cbc8316efb640aa6884.jpg,Very Good,,,,Very Good,The composition has a strong impact,Very Good,near reality and far illusion,Excellent,very regular,Very Good,,Very Good,"colors are also very standard, the ink color is transparent, the plant ink color achieves near reality and far illusion, the overall color is soft",Excellent,"The brushstrokes on the screen are very regular, with a strong sense of detail",Very Good,creating a strong sense of artistic conception,Excellent,creating a strong sense of artistic conception,"The brushstrokes on the screen are very regular, with a strong sense of detail, and the colors are also very standard, creating a strong sense of artistic conception. The composition has a strong impact and the ink color is transparent. The plant ink color achieves near reality and far illusion, and the overall color is soft.",traditional_chinese_painting,meticulous,floral_and_avian
999ce14cd9ad4dc68887549685151ee5.jpg,,,,,Very Good,,Very Good,,,,Good,,Very Good,,Very Good,,Very Good,The characters are portrayed in depth,,,"The characters are portrayed in depth with the subsequent architecture, but the gap is not widened",oil_painting,classicism,portraiture
99a07793eafd439da5b42db0fba175aa.jpg,Very Good,,Very Good,,Very Good,a perfect three-dimensional composition of still life,,,Very Good,,,"Light processing is another highlight, cleverly utilized the brightness and projection of light",Very Good,"rich colors, unified and harmonious tones",Good,The details were vividly portrayed in place,Very Good,,Very Good,a well crafted atmosphere,"Light processing is another highlight of this still life oil painting. The painter cleverly utilized the brightness and projection of light to present a perfect three-dimensional composition of still life in the picture, with rich colors, unified and harmonious tones, and a well crafted atmosphere. The details were vividly portrayed in place.",oil_painting,romanticism,still_life
99b8ae61465d471f8dd53e1e34dde869.jpg,Very Good,,,,Very Good,The composition of the picture is relatively reasonable,Very Good,,Good,the picture lacks a primary and secondary relationship,Good,,,,Average,slightly insufficient details,Very Good,,Very Good,,"The composition of the picture is relatively reasonable, with slightly insufficient details. The background of the picture is somewhat exaggerated, and the picture lacks a primary and secondary relationship",sketching,symbolism,landscapes
99b9950622f846f8be503d61e270d7fc.jpg,Good,,,,Good,,Average,,Average,,Good,,,,Good,,Very Good,,Good,,,sketching,classicism,landscapes
99bd13dc39a840d7b3a1bf247c48e6e2.jpg,,,,,Below Average,The composition is not full enough,Poor,there are problems with perspective,,,Poor,lack of detailed expression and light and shadow expression,,,Poor,lack of detailed expression,Below Average,the picture is incomplete,,,"The composition is not full enough, the picture is incomplete, there are problems with perspective, and there is a lack of detailed expression and light and shadow expression",sketching,classicism,portraiture
99bd8836fa9f4ad88e73d43bde7475f7.png,Below Average,,Poor,,Poor,,,,Below Average,,,,Below Average,,Poor,,Poor,,Poor,,,oil_painting,romanticism,still_life
99c179fe9c9c44a1a7ef51b027df9d9c.png,Very Good,,,,Good,,Good,,Good,,Good,,Good,,Very Good,,Very Good,,Good,,,traditional_chinese_painting,meticulous,floral_and_avian
99c589750e1b4358a4aae3557f99a0ac.png,,,,,Very Good,,Very Good,,,,Very Good,,,,Very Good,,Very Good,,,,,sketching,symbolism,portraiture
99c83e3359f54842a1b506e3ab362bfe.jpg,Average,,,,Average,,Average,,Average,,Good,,,,Average,,Good,,Average,,,sketching,classicism,still_life
99d90702d16e4606891e54dd4f27314a.JPG,Average,,,,Average,,Good,,Average,,Average,,,,Below Average,,Average,,Poor,,,sketching,symbolism,landscapes
99dea8f2fdc7435fb9974c34d0c0fdce.jpg,Good,,,,Good,,Average,,Good,,Average,,Good,,Average,,Average,,Average,,,oil_painting,classicism,still_life
99e20340159843f581e101ec1c9426fa.png,Very Good,,,,Very Good,,Very Good,,Very Good,,Excellent,,Very Good,,Very Good,,Very Good,,Very Good,,,traditional_chinese_painting,meticulous,mountains_and_water
99e2865d37ec49dca25ca846178d1fca.jpg,Very Good,,Good,,Very Good,,,,Very Good,,,,Good,,Very Good,,Very Good,,Good,,,oil_painting,romanticism,still_life
99f174017e914c1cb6f66dcbbe072969.jpg,Average,,,,Average,,Average,,Average,,Average,,,,Average,,Average,,Average,,,sketching,symbolism,still_life
99f222ef35af434d888bd9f56f146bc2.png,Horrendous,,Horrendous,,Horrendous,,,,Horrendous,,,,Horrendous,,Abysmal,,Horrendous,,Horrendous,,,traditional_chinese_painting,freehand,floral_and_avian
99f315759f834a4bb4f39685d51e205d.png,Very Good,,,,Very Good,,Very Good,,Very Good,The brushstrokes on the screen are very regular,Very Good,,Very Good,"colors are also very standard, creating a strong sense of artistic conception, The dragonfly ink color is dynamic and vibrant, The overall color tone can be brightened",Very Good,"with a strong sense of detail, with smooth flower lines and vivid overall shape, lacks rich details such as object lines",Very Good,vivid overall shape,Very Good,creating a strong sense of artistic conception,"The brushstrokes on the screen are very regular, with a strong sense of detail, and the colors are also very standard, creating a strong sense of artistic conception. The dragonfly ink color is dynamic and vibrant, with smooth flower lines and vivid overall shape. The overall color tone can be brightened, but lacks rich details such as object lines.",traditional_chinese_painting,meticulous,floral_and_avian
99fb46937711446c991f900be8241302.jpg,Below Average,,,,Poor,,Poor,,Poor,,Horrendous,,,,Horrendous,"The lines are too rough and lack details, it is necessary to strengthen the ability to depict still life",Poor,The image portrayal is slightly simpler and not deep enough,Poor,,"The lines are too rough and lack details. The image portrayal is slightly simpler and not deep enough, and it is necessary to strengthen the ability to depict still life.",sketching,symbolism,still_life
99ff94b73e0d4ab1b722f830c974df08.png,Below Average,,,,Poor,,Poor,,Below Average,,Poor,,Poor,,Poor,,Below Average,,Poor,,,traditional_chinese_painting,meticulous,floral_and_avian
9a00b47424d843be866bae2397e7bf8b.jpg,Average,,,,Good,,Good,,Average,,Good,,,,Average,,Good,,Average,,,sketching,classicism,still_life
9a10bef9b45a441cbb44c8417ff1247c.jpg,,,,,Below Average,,Below Average,,,,Below Average,,,,Below Average,,Below Average,,,,,sketching,classicism,portraiture
9a11f3580d71421990ddec882f326549.png,,,,,Below Average,,Poor,,,,Poor,,Poor,,Poor,,Poor,,,,,traditional_chinese_painting,meticulous,portraiture
9a1bb4a42d06409cb3659bb44ca6d36f.jpg,Good,rigorous theme and logic,,imaginative,Good,,Average,,Good,,Below Average,,,,Good,,Good,the overall effect of the picture is excellent,Good,lively,"The picture is lively and imaginative, with a rigorous theme and logic, and the overall effect of the picture is excellent",sketching,classicism,still_life
9a28b6d111c14e6bba012d51e807d8bc.jpg,Very Good,,,,Very Good,,Good,,Very Good,,Good,,Good,,Good,,Good,,Very Good,,,oil_painting,symbolism,landscapes
9a28d706b2b64112b04f79128e16b12f.jpg,Very Good,,Very Good,,Very Good,,,,Good,,,,,,Very Good,,Very Good,,Very Good,,,sketching,romanticism,still_life
9a29490dd2334d56a15a95281d4e1135.png,Good,,,,Good,The order of the picture is orderly,Average,reflecting both reality and virtuality,Good,The order of the picture is orderly,Average,,Good,The stable color tone of the picture is unified,Good,a certain level of ink expression language,Good,calligraphy and the picture complement each other,Good,reflecting both reality and virtuality,"The order of the picture is orderly, and calligraphy and the picture complement each other. The elements in the picture are concise, intuitive, and rich. The stable color tone of the picture is unified, with a certain level of ink expression language, reflecting both reality and virtuality. However, the shape in the middle of the picture is not aesthetically pleasing, and the middle of the lower part of the mountain also affects its aesthetics.",traditional_chinese_painting,meticulous,mountains_and_water
9a428b1bae11465d89697df9446f6244.jpg,,,,,Very Good,,Very Good,,,,Very Good,,Very Good,,Very Good,grasps the expressions and details of the characters very well,Excellent,,,make people feel the emotions and stories of the characters in the painting,"The painter grasps the expressions and details of the characters very well, as if they can make people feel the emotions and stories of the characters in the painting",oil_painting,symbolism,portraiture
9a4af2af7e2e41b8aae52a8aca663ced.jpg,Good,,Good,,Good,,,the level changes in the image are not enough,Very Good,,,,Good,,Good,the details of the image need to be improved,Good,The visual effect is good,,not blindly creating a sense of atmosphere,"The visual effect is good, but the background of the characters is not good. The ink lines are not a problem, and the details of the image need to be improved. It is not blindly creating a sense of atmosphere, and the level changes in the image are not enough.",traditional_chinese_painting,freehand,portraiture
9a50e4a1f2ed43f3b3ff1f036526e47a.jpg,Very Good,,,,Very Good,the composition is rigorous,Very Good,the relationship before and after still life is well handled,Good,,Good,Need to enhance light and shadow performance,,,Good,,Very Good,The quality of still life is good,Good,,"The quality of still life is good, the composition is rigorous, and the relationship before and after still life is well handled. Need to enhance light and shadow performance.",sketching,symbolism,still_life
9a544791a3d84237b1acbbf778ee5001.jpg,Good,,Good,,Good,,,,Good,,,the entire background is dark,Good,"The color of the characters is not good, The colors on the characters are very strange, and they compete for each other's views",Good,the pen is also very beginner like,Good,"The picture is very simple, The way of shaping is very immature",,,"The color of the characters is not good, and the entire background is dark. The colors on the characters are very strange, and they compete for each other's views. The picture is very simple, and the pen is also very beginner like. The way of shaping is very immature.",traditional_chinese_painting,freehand,portraiture
9a62ece5a4fc4a299d0d7e42cde28491.jpg,,,,,Very Good,,Very Good,Cleverly utilizing spatial layout and perspective transformation,,,Very Good,,Excellent,,Very Good,,Excellent,making the entire painting more artistic and expressive,,,"Cleverly utilizing spatial layout and perspective transformation to place the characters in a unique environment, making the entire painting more artistic and expressive",oil_painting,symbolism,portraiture
